name,address,latitude,longitude,details,phone,time,offdate,parking,babycar,pet
갤러리아백화점 명품관,서울특별시 강남구 압구정로 343,37.52847088,127.0400443,"강남 갤러리아백화점 명품관은 우리나라 유통업계에서 명품관이라는 개념을 처음으로 본격 도입한 곳이다. 청담동과 함게 하이엔드 패션(가격 고려 없이 최고의 품질을 고집하는 것)의 메카 역할을 하며 해외 명품들이 한국 시장 진출 시 가장 먼저 입점하는 백화점이다. 갤러리아백화점의 본점과도 같은 곳으로 도로를 사이에 두고 EAST 관과 WEST 관으로 구분되어 있다. 
2004년 리모델링을 거쳐 현재 갤러리아백화점 명품관 WEST 관과 EAST 관으로 변모했다. 그중 갤러리아백화점 패션관에서 명품관으로 승격된 WEST 관은 물고기 비늘을 형상한 외관으로 밤이 되면 색이 변하면서 영상을 투사한다. WEST 관과 EAST 관에는 유명한 명품 브랜드들이 입점해 있으며, 국내외의 최신 패션 경향 및 시즌 상품을 한발 앞서 소개하는 안테나숍으로서의 기능을 하고 있다.
입점 브랜드로는 구찌, 루이비통, 미우미우, 프라다 등이 있으며 2016년 이후 매해 크리스마스 시즌마다 명품 브랜드와 협업을 통해 익스테리어를 꾸미는 것으로 유명하다. 2016년 불가리를 시작으로 까르띠에, 디올, 펜디 등의 브랜드들과 콜라보를 통해 익스테리어를 선보이고 있으며 이를 통해 명품 백화점으로 명성을 더욱 견고히 하고 있다.",02-3449-4114,10:30~20:30,월 1회(전화문의),있음(유료),없음,불가
순천도축장 (순천육류도소매장),전라남도 순천시 홍내교길 106(홍내동),34.91529453,127.517244,"순천 홍내동에 위치한 순천도축장은 당일 도축한 신선한 육류를 접할 수 있는 곳이다. 도축장은 일반인들의 출입이 불가하지만, 도축장 주변에 질 좋은 한우와 한돈 등을 판매하는 정육점들이 많아, 지역주민들이 즐겨 찾는다. 정육점에 마련된 쇼룸에서 미리 손질된 고기를 골라 구매하거나 용도에 맞는 고기를 요청하면, 그 자리에서 해당 부위의 뼈를 발라내 주기도 한다. 육회, 불고기, 벌집삼겹살 등 종류도 다양해 원하는 고기를 마음껏 선택할 수 있다. 합리적인 가격에 품질 좋은 고기를 구매하고 싶다면 방문해보는 것을 추천한다.",061-741-7030,07:00 ~ 20:00,,주차가능,없음,불가
삼길포 선상어시장(삼길포 어시장),충청남도 서산시 대산읍 화곡리 1891,37.00448792,126.4523038,"대호방조제 서쪽에 위치한 삼길포항은 서해안의 미항으로 불린다. 이곳에 가면 갓 잡아 올린 싱싱한 자연산 생선회를 맛볼 수 있는 삼길포선상어시장이 있다. 바다 위에 떠 있는 배 위에서 바다의 짠 내를 맡으며 회를 먹을 수 있다. 생선회의 종류는 계절에 따라 다르지만, 대개 우럭, 노래미, 도다리, 광어, 붕장어, 간자미 등이다. 인근에는 포토존으로 유명한 빨간 등대가 있으며, 바다낚시를 하거나 삼길포 해상 관광을 즐길 수 있는 유람선 선착장이 있다. 삼길산 봉수대도 가볼 만한 곳으로 전망대에 오르면 탁 트인 서해를 조망할 수 있다. 특히 봄에는 벚꽃과 바다가 어우러진 멋진 풍경을 볼 수 있다.",041-662-0819 (삼길포안내소)/ 041-664-7494 (삼길포유람선),09:00 ~ 18:00,연중무휴,가능 (소형 270대),없음,가능
여수중앙시장/중앙쇼핑센터,전라남도 여수시 무선중앙로 43(선원동),34.77378213,127.6495138,"여수중앙시장은 1975년 개설된 상가건물형의 중형시장이다. 건물형으로 되어 있다 보니, 각 층마다 판매상품과 분위기가 다르다. 1층은 한복이나 이불, 커텐 등 홈패션을 판매하고, 2층은 청년상인 점포로 조성되었는데 꿈뜨락몰이라는 이름으로 더 유명하다. 한 인기방송에서 소개되면서 젊은 이들도 많이 모이고 있다. 방송에 소개된 가게는 줄을 서서 기다려야 하는 경우도 많다. 꿈뜨락몰에서는 여느 시장에서는 쉽게 만나기 어려운 로제파스타, 찹스테이크, 디저트, 햄버거 등을 맛볼 수 있다. 또한 여수중앙시장은 가까이에 이순신동상, 해양공원, 여수연안여객터미널 등 여수 관광지가 위치해있어 관광지와 함께 들르기에 좋다.",061-662-4313,09:00~21:00,일요일 (청년몰 월요일 휴무),"있음 (45대) 기계식주차장 : 1시간 1,000원",없음,불가
제주칠성로상점가,제주특별자치도 제주시 중앙로 20,33.51664794,126.5246032,"칠성로는 예로부터 조성된 제주의 전통 상권이며, 쇼핑의 거리이다. 제주의 명동 패션의 1번지로 통하는 이곳의 명칭은 북두칠성에서 유래하여 별모양 조명시설과 물놀이를 즐길수 있는 산지천 음악분수대가 있으며 젊은이들에게 데이트 공간으로도 많은 사랑을 받는 곳이다. 인근에 흑돼지거리와 산지천 동문시장이 있으며  중앙지하상가를 인접하고 있다.",064-723-1510,매장마다 상이,연중무휴(매장마다 상이),주차 가능,가능,가능
"안동 중앙신시장 (2, 7일)",경상북도 안동시 대안로 98-15,36.56512393,128.7241538,"안동 중앙신시장은 경북 북부 최대 규모의 전통시장으로 다양한 업종들이 상설 영업을 하고 있으며, 매달 2, 7로 끝나는 날짜에는 5일장이 열린다. 중앙 신시장 앞뒤 출구로 이어지는 골목마다 이른 새벽부터 인근 농민들이 직접 재배한 농작물을 가지고 오거나, 외지에서 온 상인들로 긴 노점이 늘어서 있다. 마늘, 말린 고사리와 각종 채소, 생활 소품과 먹거리 등 계절별로 다채로운 상품들이 가득하다. 중앙 신시장은 바닥 시설 보수와 천정 돔 설치로 현대화된 전통시장이며 채소, 생선, 정육, 생활용품, 음식점은 물론 안동 간고등어와 모주 등 안동 특산물도 취급한다.",054-841-8608,점포마다 다름,점포마다 다름,"있음<br> 시간당 3,000원",없음,없음
소피네 잡화점,서울특별시 성북구 동소문로11길 22 (동소문동4가)4층,37.59230463,127.0117978,"소피네 잡화점은 공예공방으로, 주인이 직접 만든 치즈, 케이크, 오렌지 등 다양한 모양을 가진 수제 향초, 비누, 드림캐처 등을 구매할 수 있다. 
더불어 커스텀 원데이 클래스를 통해 향초와 향수, 천연화장품 만들기, 비누 만들기, 마크라메 등 생활 속에 필요한 다양한 수공예품들을 직접 만들어 볼 수 있다. 화학성분 없이 천연재료만을 사용해 만드는 천연스킨, 초를 태우면 안에 숨겨진 메시지가 나타나는 시크릿 메시지 캔들 등 수강생이 원하는 디자인, 색, 향에 맞춰 수업을 진행하기 때문에 세상에 단 하나뿐인 작품을 만들어 볼 수 있다. 커스텀 원데이 클래스의 경우 예약제로 운영되기 때문에 홈페이지를 통해 예약을 해야 한다.",0507-1341-5607,12:00~21:00,일요일 / 월요일,없음,,
인천 모래내시장,인천광역시 남동구 호구포로810번길 42-8,37.45417939,126.7214754,"모래내시장은 1980년대 초에 형성되어 지금까지 40여 년에 가까운 전통을 이어오고 있다. 인천광역시 남동구를 대표하는 시장으로 유동인구가 많은 시장이다. 넓은 시장 골목에는 약 150 여개의 상점들이 늘어서 있으며 볼거리, 먹거리, 살거리를 모두 만족시킨다. 방송에 소개되었을 만큼 유명한 맛집을 비롯해 꼬마김밥, 어묵, 떡볶이 등 가볍게 즐기는 주전부리점들도 많다. 
인천 최초의 야시장과 무더운 여름철 생맥주와 노가리를 저렴한 가격에 판매하는 노맥축제 등 다양한 이벤트를 기획하며 변모를 시도해왔다. 현대화 시설을 통한 깔끔한 쇼핑 환경과 상인들의 친절함은 방송에서 여러번 소개되었던 곳이다. 연안부두와 소래포구에서 긴급 공수한 수산물도 빼놓을 수 없다.",032-471-1427,10:00~22:00,설/추석 당일,가능<br>요금(무료),없음,불가
강남고속터미널 혼수상가,서울특별시 서초구 신반포로 194,37.5050869,127.0071924,"강남고속터미널 터미널 혼수상가는 주로 침구, 커튼, 주단등을 파는 경부선 터미널 2층, 4층등을 통틀어 말한다. 이 상가는 1982년부터 들어서기 시작했는데 현재 침구점은 250여 곳, 커튼전문점은 1백여곳이 있고, 별도 바느질하는 가공소도 40여 곳이 있다. 그 외 나머지 점포에서는 주단, 한복, 수예품, 원단, 양복지 등 혼수관련제품을 판매한다.이 곳은 고급혼수 침구세트를 갖춰놓고 있지만 값은, 도매시세에 10%안팎의 마진을 남겨 팔기 때문에, 시중보다 약 20%로 싸게 거래된다. 이 때문에 터미널을 이용하는 지방상인들과 소비자들도 많이 찾아온다. 또한 이곳에서는 고속버스로 전국 각지에 무료 배달 서비스를 해주기도 한다.",02-533-2489,09:30 ~ 19:00,일요일,,없음,없음
신라면세점(서울점),서울특별시 중구 동호로 249,37.5563226,127.0064021,"국내 최고의 면세점 신라면세점 본점 신라호텔과 함께 장충동에 위치한 서울점은 루이뷔통, 샤넬, 에르메스 등 대표적인 해외명품 브랜드를 비롯해, 멀버리, 마크 제이콥스와 같은 트렌디 브랜드 등 400여 개에 달하는 다양한 브랜드의 시즌 아이템과 스테디셀러들을 제안하고 있다. 특히, 3개 층에 걸친 넓은 매장과 루프탑에 위치한 전망 좋은 카페 아티제는 쇼핑의 즐거움과 도심 속의 여유를 함께 느낄 수 있는 신라면세점 서울점만의 장점이다. 무료 주차대행서비스, 산책로와 야외조각공원까지 이제 신라면세점에서 품격 있고 편리한 면세쇼핑을 경험하시길 바란다.",1688-1110,09:30~20:00,연중무휴,,없음,불가
경남 하동군 으뜸상품홍보관,경상남도 하동군 하동읍 군청로 36,35.06540396,127.7524806,"아까운 여행 일정을  쪼개 특산물을 사러 돌아다닐 필요가 없다. 하동의 유명 특산물을 한 곳에 모아놓은  으뜸상품홍보관에 들르면 해결될 일이다. 매장 안에는 30여 가지 물품이 진열되어 있다. 지리산 청학동 고사리며,  다기세트, 대봉감, 매실 진액, 차 등 하동의 이름난 특산물이다. 으뜸상품홍보관의 여러 상품들 중 차는 특히 종류가 다양한데, 시음 공간도 마련되어 있다. 꼭 구입하지 않아도 차를 시음해 볼 수 있다. 택배 주문도 가능하다.",055-883-5852,,,주차 가능,없음,없음
오르시아,서울특별시 강남구 선릉로131길 12,37.51789989,127.0398446,"오르시아 주얼리 전시장은 강남에 위치하고 있으며 귀품과 실속을 갖춘 350여 평의 국내 최대 주얼리 전시/판매장이다. 브랜드 가치로써의 명품 오르시아를 지켜내기 위해 최상의 디자인 퀄리티와 최대한의 합리적인 가격으로 고객님께 만족드릴 수 있도록 노력하고 있다. 오르시아는 30년 이상 2대째 가치를 기반으로 대물림된 기업이기에 주얼리 한 점 한 점에 장인정신이 담겨 있으며 까다로운 검수과정은 다른 제품과는 차별화된 명품의 가치를 안겨준다. 오르시아의 이런 가치는 구내 디자인상 중 가장 큰 권위를 자랑하는 지식경제부선정 ‘굿 디자인’에서 주얼리 부분 특별상을 수차례 수장했으며, 국내 웨딩시장 최초로 자체 초대전을 열기도 했다.",0507-1409-6344,- 주중 10:00~19:00<br>- 주말 10:00~20:00,연중무휴,주차가능 (지하주차장),불가,불가
핫트랙스 (분당점),경기도 성남시 분당구 황새울로312번길 26,37.38346697,127.122652,"핫트랙스는 트렌디한 문구와 기프트 아이템, 감성적인 음악을 선보이며 고객에게 일상 속에서 경험할 수 있는 ‘재미와 즐거움’을 선사하고 있다. 핫트랙스에 방문한 고객이 자신에게 맞는 다양한 아이템을 경험하고 선택하는 과정을 통해 ‘나의 가치’와 ‘나’를 찾고, 새로워진 ‘나’를 표현할 수 있게 해주는 복합 문화 쇼핑 공간이다. 핫트랙스 분당점은 분당선 서현역 3번와 101m 거리에 위치하고 있다.",031-8016-9961,10:00~22:00,명절 당일,[일반/프렌즈/실버회원]<br>- 1만 원 이상~3만 원 미만 시 1시간 무료주차 <br>- 3만 원 이상 구매 시 2시간 무료주차 <br>[골드/플래티넘회원]<br> 구매 금액 상관없이 2시간 무료주차 <br>※ 무료시간 초과 시 10분당 500원,불가,불가
핫트랙스 (천안점),충청남도 천안시 동남구 만남로 43,36.82076314,127.1565201,"핫트랙스는 트렌디한 문구∙기프트 아이템, 감성적인 음악을 선보이며 고객에게 일상 속에서 경험할 수 있는 ‘재미와 즐거움’을 선사하고 있다. 핫트랙스에 방문한 고객이 자신에게 맞는 다양한 아이템을 경험하고 선택하는 과정을 통해 ‘나의 가치’와 ‘나’를 찾고, 새로워진 ‘나’를 표현할 수 있게 해주는 복합 문화 쇼핑 공간이다. 핫트랙스 천안점은 신세계 백화점 B관에 위치하고 있다.",041-558-9961,- 월~목요일 10:30~20:00<br>- 금~일요일 10:30~20:30,명절 당일,"상품 구매시 1시간 무료 주차 (최대 1시간) <br />
※ 주차요금 30분당 1,000원, 10분 초과시 500원",불가,불가
고리울동굴시장,경기도 부천시 고리울로64번길 27(고강동),37.52588119,126.8227141,부천시 고강동에 있는 고강시장이 '고리울 동굴시장'으로 시장명이 바뀌었다. 고강동의 옛지명 고리울과 동굴시장이라는 이름을 합쳐서 고리울 시장이라 명하였는데 자연발생적으로 생긴 골목 시장이 서서히 재래시장의 면모를 갖추게 되었다. 600평 대지 위에 74~77개 정도의 점포가 분포하며 2017년 골목형 시장으로 선정되면서 시장의 발전을 위해 다양한 사업이 진행 중이다. 2016년 9월 26일에는 소상공인사정 진흥공단에서 후원하는 고강시장 제1기 점포대학도 개강하였다.,032-679-9217,점포별 상이,없음,있음 (고리울동굴시장 공영주차장이 있음),없음,없음
